"TimeSeriesID","Year","Latitude","Longitude","Country","growth_rate","logval_prev","temp_prev","precip_prev","extTemp_prev","extPrecip_prev","extTemp_abslat","extPrecip_abslat"
"G11473",1987,58.90116,11.44062,"SWE",0.363642140278413,1.2718416065365,5.4612629215467,862.267255783081,12,6,706.81392,353.40696
"G11473",1988,58.90116,11.44062,"SWE",0.0669467896306131,1.63548374681491,4.48236660543643,912.552833557129,1,9,58.90116,530.11044
"G11473",1989,58.90116,11.44062,"SWE",0.241558338628247,1.70243053644553,6.89298289530049,1075.89912414551,12,6,706.81392,353.40696
"G11473",1990,58.90116,11.44062,"SWE",-0.190405816180865,1.94398887507377,8.04882889664882,770.211219787598,36,6,2120.44176,353.40696
"G11473",1991,58.90116,11.44062,"SWE",0.150049457191331,1.75358305889291,8.18472539126604,881.528854370117,45,7,2650.5522,412.30812
"G11473",1992,58.90116,11.44062,"SWE",-0.11546414494307,1.90363251608424,7.15888198608678,724.344730377197,10,2,589.0116,117.80232
"G11473",1993,58.90116,11.44062,"SWE",-0.0581940854416121,1.78816837114117,7.56045371439507,746.72532081604,27,4,1590.33132,235.60464
"G11473",1994,58.90116,11.44062,"SWE",-0.458132679163057,1.72997428569956,6.33717817367487,732.650756835938,25,3,1472.529,176.70348
"G11473",1995,58.90116,11.44062,"SWE",-0.0731845195820764,1.2718416065365,6.75181216583951,780.986547470093,17,3,1001.31972,176.70348
"G11473",1996,58.90116,11.44062,"SWE",0.207883093479533,1.19865708695442,6.90088531110931,835.316658020019,12,6,706.81392,353.40696
"G11473",1997,58.90116,11.44062,"SWE",0.165168651374732,1.40654018043396,5.7301101205128,648.350954055786,9,2,530.11044,117.80232
"G11473",1998,58.90116,11.44062,"SWE",-0.10336150139653,1.57170883180869,7.47854537963866,720.788955688477,22,7,1295.82552,412.30812
"G11473",1999,58.90116,11.44062,"SWE",0.294331233315279,1.46834733041216,6.79291763654041,919.680833816528,10,2,589.0116,117.80232
"G11473",2000,58.90116,11.44062,"SWE",-0.309360223680399,1.76267856372744,7.30950784378403,1162.24670410156,13,14,765.71508,824.61624
"G11473",2001,58.90116,11.44062,"SWE",0.189146180195084,1.45331834004704,8.11318317336897,1164.12019729614,26,9,1531.43016,530.11044
"G11473",2002,58.90116,11.44062,"SWE",-0.122636526466402,1.64246452024212,6.59195943684342,828.900814056396,13,4,765.71508,235.60464
"G11473",2003,58.90116,11.44062,"SWE",-0.297111522628136,1.51982799377572,7.43655923294697,838.635683059692,28,5,1649.23248,294.5058
"G11473",2004,58.90116,11.44062,"SWE",0.213446175893173,1.22271647114758,7.1496649859703,824.618577957153,11,6,647.91276,353.40696
"G11473",2005,58.90116,11.44062,"SWE",-0.113943352306837,1.43616264704076,7.23461690739422,950.557470321655,23,5,1354.72668,294.5058
"G11473",2006,58.90116,11.44062,"SWE",-0.208275942427083,1.32221929473392,7.63223207377955,749.672889709473,36,5,2120.44176,294.5058
"G11473",2007,58.90116,11.44062,"SWE",0.592774430029922,1.11394335230684,7.83359791655521,1088.98186683655,36,10,2120.44176,589.0116
"G11473",2008,58.90116,11.44062,"SWE",-0.425684415089031,1.70671778233676,7.79794861606269,964.727163314819,31,7,1825.93596,412.30812
"G11473",2009,58.90116,11.44062,"SWE",0.346332489345005,1.28103336724773,8.13814440867948,1029.03389930725,31,3,1825.93596,176.70348
"G11473",2010,58.90116,11.44062,"SWE",-0.137407377167898,1.62736585659273,6.89526994957774,942.268371582031,10,3,589.0116,176.70348
"G11473",2011,58.90116,11.44062,"SWE",0.0675487224808233,1.48995847942483,4.60354288005396,775.784492492675,1,2,58.90116,117.80232
"G11473",2012,58.90116,11.44062,"SWE",0.0268240224618728,1.55750720190566,7.67852350696584,1021.8391418457,22,4,1295.82552,235.60464
"G11473",2013,58.90116,11.44062,"SWE",-0.2498774732166,1.58433122436753,6.7459344801356,1086.04145050049,25,6,1472.529,353.40696
"G11473",2014,58.90116,11.44062,"SWE",-0.293061065992706,1.33445375115093,6.85048437249174,849.19548034668,14,3,824.61624,176.70348
"G11473",2015,58.90116,11.44062,"SWE",0.507610576867563,1.04139268515823,8.5243114401761,1169.30961608887,25,7,1472.529,412.30812
"G11473",2016,58.90116,11.44062,"SWE",-0.763673427015021,1.54900326202579,7.95884627599155,993.616580963135,24,10,1413.62784,589.0116
"G11473",2017,58.90116,11.44062,"SWE",0.144089090703526,0.785329835010767,7.52876124251738,751.506328582764,27,2,1590.33132,117.80232
"G11473",2018,58.90116,11.44062,"SWE",0.318554340647514,0.929418925714293,7.60158136097813,845.679998397827,10,4,589.0116,235.60464
"G404",1985,61.71629,25.13336,"FIN",0.0892939455914601,1.3176037419331,4.41104594197649,790.623188018799,6,4,370.29774,246.86516
"G404",1986,61.71629,25.13336,"FIN",-0.0986748683035426,1.40689768752456,1.59507361808323,654.369354248047,2,6,123.43258,370.29774
"G404",1987,61.71629,25.13336,"FIN",0.166211994460736,1.30822281922102,3.12050971984867,782.838344573974,11,3,678.87919,185.14887
"G404",1988,61.71629,25.13336,"FIN",0.280074058976195,1.47443481368176,1.53107633895529,755.20896911621,3,6,185.14887,370.29774
"G404",1989,61.71629,25.13336,"FIN",-0.0722374087981099,1.75450887265795,4.01381738485537,872.167348861694,11,6,678.87919,370.29774
"G404",1990,61.71629,25.13336,"FIN",-0.126222375459461,1.68227146385984,5.67889988694562,704.165697097778,21,7,1296.04209,432.01403
"G404",1991,61.71629,25.13336,"FIN",-0.0894780160140278,1.55604908840038,4.91253557248748,754.913806915283,14,7,864.02806,432.01403
"G404",1992,61.71629,25.13336,"FIN",0.0923773735916853,1.46657107238635,4.42241295069866,770.804405212402,4,8,246.86516,493.73032
"G404",1993,61.71629,25.13336,"FIN",-0.217494136224984,1.55894844597804,4.4691655768723,758.155107498169,8,3,493.73032,185.14887
"G404",1994,61.71629,25.13336,"FIN",0.300356793542098,1.34145430975306,3.8626102691372,643.467664718628,23,2,1419.47467,123.43258
"G404",1995,61.71629,25.13336,"FIN",-0.297202718714586,1.64181110329515,3.74052863273448,686.154842376709,16,7,987.46064,432.01403
"G404",1996,61.71629,25.13336,"FIN",0.0948032647052175,1.34460838458057,4.49903987553571,634.420871734619,9,3,555.44661,185.14887
"G404",1997,61.71629,25.13336,"FIN",-0.336189656832861,1.43941164928578,3.43008352741738,695.753812789917,5,6,308.58145,370.29774
